key,cena,abs_rel,sq_rel,rmse,rmse_log,log10,d1,d2,d3,boundary_precision,boundary_recall,boundary_fscore,boundary_fmax,boundary_fmax_thresh,boundary_precision_at_fmax,boundary_recall_at_fmax,boundary_f_auc
seq0004__left_0053,seq0004,0.1341664344072342,0.17592941224575043,1.792815923690796,0.16871465742588043,0.054596755653619766,0.8771213889122009,0.9943273663520813,0.9971193671226501,0.7136229276657104,0.7948870658874512,0.7520661282277662,0.9010815446879047,0.02,0.8842895030975342,0.9185236692428589,0.8117592794006631
seq0004__left_0057,seq0004,0.12953253090381622,0.15956443548202515,1.5776143074035645,0.15759500861167908,0.0532299242913723,0.8806238174438477,0.9953968524932861,0.9980159997940063,0.9340219497680664,0.5767078995704651,0.7131094113739815,0.897138004998674,0.02,0.9509108066558838,0.8491212725639343,0.7594711784732627
seq0004__left_0061,seq0004,0.13601627945899963,0.20620298385620117,1.855212926864624,0.16391092538833618,0.055390145629644394,0.859725296497345,0.9969899654388428,0.9991277456283569,0.8295289874076843,0.6779274940490723,0.7461051308504894,0.9106482296637477,0.02,0.967000424861908,0.8605022430419922,0.7619141761437299
seq0004__left_0065,seq0004,0.102695032954216,0.16312040388584137,1.6498596668243408,0.13270597159862518,0.04427650570869446,0.9304413795471191,0.9968840479850769,0.9985659122467041,0.8286210894584656,0.7759560346603394,0.8014242820085409,0.9493758012081873,0.02,0.9152108430862427,0.9861904382705688,0.7966732832828158
seq0004__left_0069,seq0004,0.15908168256282806,0.341470867395401,2.1994059085845947,0.2029716670513153,0.06961419433355331,0.6539267897605896,0.978420078754425,0.9979956746101379,0.8542755246162415,0.7097694277763367,0.7753468330212128,0.9356652860426024,0.02,0.8904331922531128,0.9857386946678162,0.7739126046733933
seq0004__left_0073,seq0004,0.13291646540164948,0.28040701150894165,2.1850759983062744,0.17208313941955566,0.05749950185418129,0.8530099391937256,0.9931326508522034,0.997905969619751,0.6579848527908325,0.6978715658187866,0.6773415137468073,0.9105233351174313,0.02,0.8469405174255371,0.984427809715271,0.7489991072660863
seq0004__left_0077,seq0004,0.09636666625738144,0.2516607642173767,2.608696699142456,0.13326333463191986,0.041559118777513504,0.9215632677078247,0.9957358837127686,0.9975066184997559,0.44445404410362244,0.7414966225624084,0.5557755172287376,0.8500547470011923,0.02,0.7531764507293701,0.9755340814590454,0.6813426440651994
seq0004__left_0081,seq0004,0.18711405992507935,0.6196871399879456,3.8501839637756348,0.20825578272342682,0.07827307283878326,0.7099518775939941,0.9893314242362976,0.9963802695274353,0.5790084600448608,0.6918054819107056,0.6304010579476566,0.8087243589804024,0.02,0.8175918459892273,0.8000471591949463,0.6968519123650058
seq0004__left_0085,seq0004,0.15669475495815277,0.47432780265808105,3.3701205253601074,0.18868829309940338,0.06596947461366653,0.7764137983322144,0.9908039569854736,0.9958696961402893,0.5225669741630554,0.7299280166625977,0.6090823162059412,0.7789200185992516,0.32,0.7225322127342224,0.8448540568351746,0.6820748260931814
seq0004__left_0089,seq0004,0.13965630531311035,0.5165022611618042,3.7207870483398438,0.16760270297527313,0.05889497697353363,0.9290570616722107,0.9882197380065918,0.9940722584724426,0.569290280342102,0.7214978933334351,0.6364200514673675,0.7867670934024369,0.02,0.7797436118125916,0.793918251991272,0.7078977881581756
seq0004__left_0093,seq0004,0.0680774673819542,0.16421227157115936,2.2596471309661865,0.11164150387048721,0.02947482280433178,0.9687303900718689,0.9929062724113464,0.9968406558036804,0.7129760980606079,0.754968523979187,0.7333716876012575,0.8636863855961268,0.02,0.8068644404411316,0.9291177988052368,0.7673204360850442
seq0004__left_0097,seq0004,0.07214129716157913,0.1928693801164627,2.406980514526367,0.11847931891679764,0.031174875795841217,0.9610592722892761,0.9924746155738831,0.9968980550765991,0.5956491231918335,0.764915406703949,0.6697531521772538,0.8996182925735747,0.02,0.8501976728439331,0.9551389813423157,0.7681384252021556
seq0010__left_0001,seq0010,0.41371166706085205,6.313666820526123,7.651248931884766,0.45981714129447937,0.10781137645244598,0.8159294128417969,0.8965415954589844,0.9110527038574219,0.9087222218513489,0.8773488998413086,0.8927600160144373,0.8985072988322582,0.12,0.9257095456123352,0.8728581070899963,0.8679465816804872
seq0010__left_0005,seq0010,0.36868277192115784,5.0535969734191895,7.245367527008057,0.42729315161705017,0.10092049092054367,0.8229699730873108,0.899371325969696,0.9158356785774231,0.9149619936943054,0.8785572648048401,0.8963901589248926,0.9036925554936771,0.12,0.9412193894386292,0.8690434098243713,0.869652091787587
seq0010__left_0009,seq0010,0.32648932933807373,4.139482498168945,6.898407936096191,0.39482125639915466,0.09315381944179535,0.8263199925422668,0.9057766199111938,0.9241787791252136,0.9116791486740112,0.878572404384613,0.8948196585104307,0.9010839599283547,0.16,0.9391236305236816,0.8660059571266174,0.8771149028493086
seq0010__left_0013,seq0010,0.28822410106658936,3.6264901161193848,6.356299877166748,0.3667028546333313,0.08272980898618698,0.8409373760223389,0.921439528465271,0.9361834526062012,0.9124354124069214,0.8564398884773254,0.8835513531721625,0.8892558710618097,0.12,0.9255971312522888,0.8556604981422424,0.8619031322975986
seq0010__left_0017,seq0010,0.23893168568611145,2.768261671066284,5.816848278045654,0.3217574954032898,0.07214155793190002,0.8708371520042419,0.9327539801597595,0.947932779788971,0.9062816500663757,0.8363012671470642,0.8698862875973069,0.8744286848695224,0.16,0.9260998964309692,0.8282186985015869,0.8496733468026386
seq0010__left_0021,seq0010,0.1737135499715805,1.8953734636306763,5.1321635246276855,0.2639544606208801,0.0550854355096817,0.8969146609306335,0.9458232522010803,0.9613072276115417,0.9169204831123352,0.838385820388794,0.8758962808167571,0.8910857169665725,0.16,0.9397119283676147,0.8472443222999573,0.8696874116275476
seq0010__left_0025,seq0010,0.14725127816200256,1.6708260774612427,5.018124580383301,0.2277984470129013,0.0495389886200428,0.9135659337043762,0.9558674097061157,0.9715306758880615,0.9188593626022339,0.8341906070709229,0.8744803203126807,0.8772514531199547,0.06,0.9039817452430725,0.8520565629005432,0.8637367003571057
seq0010__left_0029,seq0010,0.13392163813114166,1.2366055250167847,4.948523044586182,0.20175914466381073,0.049428682774305344,0.8917266130447388,0.9587323069572449,0.9778898358345032,0.9260889887809753,0.8381407856941223,0.8799227446555239,0.882035861578545,0.24,0.9550197124481201,0.8194150924682617,0.8730256931980039
seq0010__left_0033,seq0010,0.14535336196422577,1.335655689239502,4.974566459655762,0.21432644128799438,0.05305479094386101,0.8694252371788025,0.9514421820640564,0.9753071665763855,0.933563768863678,0.8438244462013245,0.8864286637865485,0.8962062895575373,0.24,0.9650968909263611,0.8364955186843872,0.8844862004749025
seq0010__left_0037,seq0010,0.16215474903583527,1.4232405424118042,5.16896915435791,0.22827498614788055,0.0592658706009388,0.8641685247421265,0.9438164830207825,0.9704548120498657,0.9302650094032288,0.8001234531402588,0.8603002941491937,0.8616505309761507,0.24,0.9660475850105286,0.7776165008544922,0.8524955742282201
seq0010__left_0041,seq0010,0.16637887060642242,1.5269781351089478,5.360759735107422,0.24327701330184937,0.05958632379770279,0.8837487101554871,0.936232328414917,0.9634354114532471,0.9261131882667542,0.7783189415931702,0.8458083180425553,0.8531119780672177,0.24,0.9558618068695068,0.7703081369400024,0.8420950352805375
seq0010__left_0045,seq0010,0.17166465520858765,1.4666930437088013,5.276801586151123,0.2520388960838318,0.062361571937799454,0.8765654563903809,0.9283967614173889,0.9547606706619263,0.9134631752967834,0.8423091769218445,0.8764443913932193,0.9057088695122796,0.24,0.9533138275146484,0.8626322150230408,0.8760829890807708
seq0010__left_0049,seq0010,0.2159717082977295,2.2166826725006104,5.57614278793335,0.3004033863544464,0.07047431170940399,0.8721479773521423,0.9226784110069275,0.9391620755195618,0.9203870296478271,0.8494395613670349,0.8834912513136641,0.8994797382507237,0.16,0.948407769203186,0.8553524017333984,0.8744203575742744
seq0010__left_0053,seq0010,0.20066149532794952,2.1410157680511475,5.278931617736816,0.29192134737968445,0.06498335301876068,0.8776913285255432,0.9186121821403503,0.9396124482154846,0.9394862055778503,0.8084473013877869,0.8690548977563552,0.8907681671933599,0.16,0.9671273231506348,0.8255844712257385,0.8679408946176488
seq0010__left_0057,seq0010,0.24413609504699707,2.8135552406311035,5.4282684326171875,0.3354554772377014,0.07138171046972275,0.8746743202209473,0.9197531342506409,0.9355614185333252,0.931158721446991,0.853839635848999,0.8908245997966269,0.9089619487390359,0.16,0.9657153487205505,0.8585088849067688,0.8819421840937518
seq0010__left_0061,seq0010,0.2550503611564636,3.6228203773498535,5.573191165924072,0.3493509590625763,0.06945525854825974,0.8873879909515381,0.9231933951377869,0.9382121562957764,0.9219738841056824,0.8525833487510681,0.8859219269095344,0.9107949256277659,0.32,0.981167197227478,0.8498417139053345,0.8822800225250225
seq0010__left_0065,seq0010,0.2936948239803314,5.079497337341309,6.050809860229492,0.37651199102401733,0.07297048717737198,0.8991726040840149,0.9324409365653992,0.9469484090805054,0.8761845827102661,0.7993628978729248,0.836012652847152,0.8756488361186907,0.24,0.9499936103820801,0.8120957016944885,0.8365462348431861
seq0010__left_0069,seq0010,0.3768101930618286,7.732855796813965,6.470706462860107,0.43743181228637695,0.07810302078723907,0.8969215154647827,0.9296292066574097,0.9452811479568481,0.8066216707229614,0.8423812985420227,0.8241137500420784,0.8248183718784089,0.12,0.8307795524597168,0.818942129611969,0.7945455950328038
seq0010__left_0073,seq0010,0.41457897424697876,7.8880839347839355,6.23732328414917,0.4551495611667633,0.08235198259353638,0.8947997093200684,0.932329535484314,0.9480502605438232,0.7918330430984497,0.7757917642593384,0.7837303296310778,0.804222429049828,0.16,0.8821535706520081,0.7389428019523621,0.7655610346410087
seq0010__left_0077,seq0010,0.21956485509872437,3.0347249507904053,5.107916355133057,0.2793261706829071,0.0631052702665329,0.8614922761917114,0.9691230058670044,0.9797930121421814,0.710363507270813,0.6701127886772156,0.6896513503766718,0.7278911762941478,0.24,0.8897979259490967,0.6158345341682434,0.6921160601977053
seq0010__left_0081,seq0010,0.1559028923511505,1.02861750125885,4.712213516235352,0.194043830037117,0.060933321714401245,0.8465235829353333,0.9636794328689575,0.9911993145942688,0.7409488558769226,0.6931957602500916,0.7162772842854646,0.8368631399337365,0.32,0.912464439868927,0.7728310227394104,0.7454037615083242
seq0010__left_0085,seq0010,0.15152300894260406,0.9421473741531372,4.5650954246521,0.18736080825328827,0.059579987078905106,0.8448107242584229,0.9715912938117981,0.9931982159614563,0.7397774457931519,0.744227945804596,0.7419960223223272,0.8772006576994499,0.32,0.9161234498023987,0.8414504528045654,0.7620892004222052
seq0010__left_0089,seq0010,0.14003689587116241,0.7982576489448547,4.289210319519043,0.17522259056568146,0.0554952472448349,0.8441569805145264,0.9757421612739563,0.9948806166648865,0.7755721807479858,0.735974133014679,0.7552544809499327,0.8852329534609301,0.32,0.9167264699935913,0.8558314442634583,0.7771779002957273
seq0010__left_0093,seq0010,0.14715470373630524,0.7946075797080994,4.2454729080200195,0.18149486184120178,0.05818020924925804,0.833526611328125,0.971480667591095,0.995620608329773,0.7254166603088379,0.7421044111251831,0.7336656542762158,0.882640452206549,0.32,0.9084447026252747,0.8582616448402405,0.76602899931186
seq0010__left_0097,seq0010,0.12760184705257416,0.6515481472015381,3.965848445892334,0.16423122584819794,0.05095827952027321,0.8600442409515381,0.9820744395256042,0.9960822463035583,0.6807098984718323,0.7443785071372986,0.7111219430649447,0.8712418467837845,0.32,0.9141428470611572,0.8321870565414429,0.7577691468606995
seq0010__left_0101,seq0010,0.14298872649669647,0.777924120426178,4.052335262298584,0.18226735293865204,0.056047093123197556,0.8585156202316284,0.9603802561759949,0.994468629360199,0.724530816078186,0.7456920146942139,0.7349591267951461,0.8812940791439233,0.32,0.9074152708053589,0.8566346764564514,0.7723729708290286
seq0010__left_0105,seq0010,0.13024593889713287,0.6671211123466492,3.7711691856384277,0.17114536464214325,0.0512484535574913,0.8716120719909668,0.970229983329773,0.9950180053710938,0.69536292552948,0.747050404548645,0.7202805797652901,0.8755481103834648,0.32,0.9012345671653748,0.8512852787971497,0.7609785948227732
seq0010__left_0109,seq0010,0.1422644406557083,0.742717981338501,3.8948090076446533,0.18203622102737427,0.05562258139252663,0.8481172323226929,0.9642103910446167,0.99481201171875,0.7084417343139648,0.7526345252990723,0.7298697859188523,0.894722113449259,0.32,0.9202037453651428,0.870613694190979,0.7693369238657417
seq0010__left_0113,seq0010,0.15790286660194397,0.8806714415550232,4.194120407104492,0.19829006493091583,0.06103741005063057,0.8349406123161316,0.931884229183197,0.9930228590965271,0.6940962076187134,0.7757483124732971,0.7326543105669792,0.8791990024463596,0.32,0.9079152941703796,0.8522435426712036,0.7711178180776268
seq0010__left_0117,seq0010,0.15020407736301422,0.8427764773368835,4.003425598144531,0.19438214600086212,0.05775260925292969,0.8501575589179993,0.9321131110191345,0.9883803725242615,0.7105273604393005,0.7552505135536194,0.7322066506623655,0.8861791878677758,0.32,0.9149441123008728,0.8591678142547607,0.7728723002843739
seq0010__left_0121,seq0010,0.15886877477169037,0.9452943205833435,4.167669773101807,0.20399877429008484,0.06060037761926651,0.8500665426254272,0.9285771250724792,0.986106812953949,0.7347657084465027,0.7827700972557068,0.7580086386096001,0.883861086084453,0.32,0.9084939956665039,0.8605287075042725,0.7851209201859246
seq0013__left_0001,seq0013,0.08912166953086853,0.4492815434932709,3.707724094390869,0.12523388862609863,0.03712134063243866,0.9281806945800781,0.991546630859375,0.9986724853515625,0.9238472580909729,0.7132459282875061,0.8050003514468544,0.8507557084655578,0.02,0.8448827266693115,0.8567109107971191,0.8030311289388226
seq0013__left_0005,seq0013,0.09315761923789978,0.49654924869537354,3.9220685958862305,0.12981583178043365,0.03858208656311035,0.91522216796875,0.9913063049316406,0.9932174682617188,0.9201992154121399,0.7011494040489197,0.795877115813588,0.8453638052098029,0.02,0.835552453994751,0.8554083108901978,0.7965695118795311
seq0013__left_0009,seq0013,0.09571005403995514,0.5262975692749023,4.027040004730225,0.13358263671398163,0.03942250460386276,0.9130401611328125,0.9914131164550781,0.9932060241699219,0.9115124940872192,0.6934600472450256,0.7876739083516867,0.8434146474509302,0.02,0.83481764793396,0.8521905541419983,0.7916789073788164
seq0013__left_0013,seq0013,0.09369025379419327,0.5083354115486145,3.9876623153686523,0.13067544996738434,0.038675710558891296,0.9152259826660156,0.9912033081054688,0.9937858581542969,0.90625,0.7108699083328247,0.7967570631058388,0.8503598191739149,0.02,0.8341226577758789,0.8672416806221008,0.796052424204556
seq0013__left_0017,seq0013,0.09533292800188065,0.5217817425727844,4.117800712585449,0.13040921092033386,0.03942439705133438,0.9151074290275574,0.9910277724266052,0.9985084533691406,0.9061844348907471,0.719078779220581,0.8018614973036554,0.8466524033497382,0.02,0.8203086256980896,0.8747443556785583,0.803277370236254
seq0013__left_0021,seq0013,0.09342706203460693,0.49814850091934204,4.004851341247559,0.12812913954257965,0.03864814341068268,0.9173965454101562,0.9909439086914062,0.9989356994628906,0.9075427055358887,0.7100929021835327,0.7967673690591167,0.8469878196728992,0.02,0.8369278907775879,0.8572925329208374,0.7998863042414254
seq0013__left_0025,seq0013,0.09560660272836685,0.522659420967102,4.111448764801025,0.1313709169626236,0.039592672139406204,0.9112129211425781,0.9906654357910156,0.9986801147460938,0.9110659956932068,0.7181468605995178,0.8031844115137455,0.8448942291759862,0.02,0.8329002857208252,0.8572386503219604,0.8030310233279186
seq0013__left_0029,seq0013,0.09660188853740692,0.5545706748962402,4.2559943199157715,0.1339588612318039,0.039785344153642654,0.9097404479980469,0.9904022216796875,0.9935646057128906,0.9121529459953308,0.7204176783561707,0.8050262547394872,0.8355811626678669,0.02,0.8162966966629028,0.8557988405227661,0.8073321334141663
seq0013__left_0033,seq0013,0.09237132966518402,0.5128580331802368,4.081701278686523,0.12962107360363007,0.038151443004608154,0.9137306213378906,0.9900665283203125,0.9985694885253906,0.9129385948181152,0.7215688228607178,0.8060508261779741,0.8380082850198665,0.02,0.8275392055511475,0.8487456440925598,0.8110672729929141
seq0013__left_0037,seq0013,0.09165042638778687,0.5043661594390869,4.107358455657959,0.12723085284233093,0.03800529986619949,0.9142608642578125,0.9898834228515625,0.9989204406738281,0.9146966338157654,0.7348647713661194,0.8149782488445956,0.8372224338743995,0.02,0.8315792083740234,0.8429427742958069,0.8142389740686512
seq0013__left_0041,seq0013,0.0941203311085701,0.5306578874588013,4.2495293617248535,0.12932918965816498,0.039038896560668945,0.9126853942871094,0.9895401000976562,0.9986648559570312,0.9081375002861023,0.7299490571022034,0.8093517513627387,0.8374962883931119,0.02,0.8139024376869202,0.8624988794326782,0.8127136919226055
seq0013__left_0045,seq0013,0.09441840648651123,0.5363249182701111,4.307694911956787,0.12891702353954315,0.039233285933732986,0.9113655090332031,0.9894142150878906,0.9986648559570312,0.9110267162322998,0.7246972322463989,0.8072493410273878,0.8342240549642685,0.02,0.8113228678703308,0.8584556579589844,0.8099177021264996
seq0013__left_0049,seq0013,0.0940941721200943,0.5372004508972168,4.299527168273926,0.12906882166862488,0.03912048786878586,0.9073524475097656,0.9889640808105469,0.9985160827636719,0.910968005657196,0.7281809449195862,0.8093828726395477,0.8330513175927987,0.02,0.8059880137443542,0.8619952201843262,0.814410533798775
seq0013__left_0053,seq0013,0.09880505502223969,0.5826361179351807,4.466826915740967,0.13454283773899078,0.04095758497714996,0.9041748046875,0.9885368347167969,0.9985160827636719,0.9016715288162231,0.729079008102417,0.8062419959164112,0.8288167117329955,0.02,0.8055658936500549,0.8534495830535889,0.8097608492890875
seq0013__left_0057,seq0013,0.09661614149808884,0.5520807504653931,4.2929487228393555,0.13371090590953827,0.04001058638095856,0.9069099426269531,0.9885139465332031,0.9985733032226562,0.8998672366142273,0.7260602116584778,0.8036739855455991,0.8358569932010618,0.02,0.8116125464439392,0.8615944981575012,0.8109290505656167
seq0013__left_0061,seq0013,0.10090523213148117,0.592914342880249,4.381167411804199,0.1397465020418167,0.04153255745768547,0.9029693603515625,0.9879837036132812,0.9946823120117188,0.8971008062362671,0.7159857153892517,0.7963755867008131,0.8296885510282288,0.02,0.8087196350097656,0.8517737984657288,0.8050800100575625
seq0013__left_0065,seq0013,0.0914083868265152,0.4982663094997406,3.9307000637054443,0.13122986257076263,0.03768063336610794,0.9098930358886719,0.9880828857421875,0.9981460571289062,0.8975030183792114,0.7069286704063416,0.7908976367186389,0.8391599841943047,0.02,0.8197877407073975,0.8594699501991272,0.8045774062896847
seq0013__left_0069,seq0013,0.0893397331237793,0.4763481914997101,3.834590196609497,0.12916751205921173,0.03682233393192291,0.9118194580078125,0.9880104064941406,0.9983177185058594,0.9076678156852722,0.7242165803909302,0.8056306968643843,0.8456578289472779,0.02,0.8233637809753418,0.8691927790641785,0.8146360625212271
seq0013__left_0073,seq0013,0.08800432085990906,0.4652436375617981,3.794424057006836,0.12750081717967987,0.036283042281866074,0.9142723083496094,0.9877471923828125,0.998443603515625,0.9156344532966614,0.7206835746765137,0.8065457931991091,0.8455937535326885,0.02,0.8313790559768677,0.8603029847145081,0.8169813409081063
seq0013__left_0077,seq0013,0.09019161015748978,0.4801231026649475,3.9203875064849854,0.1280999779701233,0.037383779883384705,0.9108695983886719,0.9873733520507812,0.9982986450195312,0.9164102077484131,0.7152695655822754,0.8034423689071809,0.8446234369198637,0.02,0.837665855884552,0.851697564125061,0.8156026822131852
seq0013__left_0081,seq0013,0.0859190821647644,0.4358441233634949,3.7513034343719482,0.12184202671051025,0.03578958287835121,0.91729736328125,0.9872665405273438,0.9986495971679688,0.9143103957176208,0.7130339741706848,0.8012248509255024,0.8529353714304285,0.02,0.8515745997428894,0.8543004989624023,0.8094571282555225
seq0014__left_0001,seq0014,0.4394042193889618,2.2677903175354004,6.829296588897705,3.7812724113464355,0.5895067453384399,0.32817965745925903,0.6121083498001099,0.7211923003196716,0.21927711367607117,0.5461412072181702,0.31291717041330736,0.5094379498841456,0.32,0.5017889142036438,0.5173237919807434,0.3655690762741891
seq0014__left_0005,seq0014,0.5107001662254333,2.7796804904937744,7.448747634887695,4.979479789733887,0.8932519555091858,0.18605025112628937,0.5697487592697144,0.6857424974441528,0.16996939480304718,0.529392421245575,0.2573217678963886,0.3367328477126427,0.32,0.2555761933326721,0.49341318011283875,0.28988283818730237
seq0014__left_0009,seq0014,0.4092091917991638,2.102724552154541,6.796634197235107,3.274306058883667,0.48597845435142517,0.36945971846580505,0.6490971446037292,0.7741506695747375,0.2126787304878235,0.5155993700027466,0.3011405104139214,0.4617013939201437,0.32,0.4292929172515869,0.49940264225006104,0.3563195672821271
seq0014__left_0013,seq0014,0.43420174717903137,2.3646275997161865,7.1902546882629395,3.3329925537109375,0.5023263096809387,0.3287595510482788,0.605832040309906,0.7478544116020203,0.1894170641899109,0.5720853805541992,0.284602456626276,0.3280688623858597,0.04,0.19923114776611328,0.9285175204277039,0.2978520346657399
seq0014__left_0017,seq0014,0.45983028411865234,2.2787728309631348,7.063606262207031,3.3539175987243652,0.5286886096000671,0.2018832266330719,0.6008903384208679,0.7060070037841797,0.23215433955192566,0.5034459829330444,0.3177735683232494,0.36194792226298206,0.04,0.229058176279068,0.8621034026145935,0.33988066358787056
seq0014__left_0021,seq0014,0.5158631801605225,2.7346043586730957,7.325193405151367,3.8810157775878906,0.6620731353759766,0.15440446138381958,0.5576207041740417,0.6782756447792053,0.1846534013748169,0.6098521947860718,0.283475113699115,0.33922901507594466,0.32,0.30897703766822815,0.37604790925979614,0.3013999722872146
seq0014__left_0025,seq0014,0.5046248435974121,2.7390549182891846,7.2051100730896,4.013598918914795,0.673198401927948,0.16511842608451843,0.5701326131820679,0.6916724443435669,0.1714356243610382,0.6035503149032593,0.2670242641226928,0.33003626081655313,0.32,0.3015974462032318,0.3643966615200043,0.2825545296606401
seq0014__left_0029,seq0014,0.5328412055969238,3.0048186779022217,7.349066734313965,4.190766334533691,0.7284907102584839,0.1501891016960144,0.5487972497940063,0.6755309700965881,0.16350455582141876,0.6668859124183655,0.2626207526795461,0.3104784224331227,0.32,0.25971731543540955,0.3859020173549652,0.2754101209730909
seq0014__left_0033,seq0014,0.5103197693824768,2.894882917404175,7.421380043029785,3.9329609870910645,0.6568121314048767,0.16723860800266266,0.5638015866279602,0.6778289079666138,0.16463154554367065,0.5144641399383545,0.24944062610183787,0.3114870378003964,0.32,0.2845304012298584,0.34408602118492126,0.270486622303882
seq0014__left_0037,seq0014,0.505685567855835,2.6674516201019287,6.869588375091553,4.025218486785889,0.6757174730300903,0.17029821872711182,0.5615362524986267,0.6828029155731201,0.2207995504140854,0.5982906222343445,0.3225586261868329,0.3912296793835832,0.32,0.36521023511886597,0.42124104499816895,0.34014729529323273
seq0014__left_0041,seq0014,0.5088204741477966,2.8246512413024902,7.2340922355651855,4.017689228057861,0.6742165684700012,0.157645583152771,0.5677661299705505,0.6799347400665283,0.17912603914737701,0.5784281492233276,0.2735422624342245,0.329636268943159,0.32,0.29931971430778503,0.3667861521244049,0.2888519377929009
seq0014__left_0045,seq0014,0.5431032180786133,3.1115875244140625,7.598724842071533,4.095053195953369,0.7131850719451904,0.14275255799293518,0.5313025116920471,0.6580344438552856,0.15339295566082,0.6185465455055237,0.24582414213944087,0.27808981232729024,0.32,0.23463982343673706,0.3412887752056122,0.24909904127708804
seq0014__left_0049,seq0014,0.48716020584106445,2.5429623126983643,6.894762992858887,3.897003412246704,0.6404399275779724,0.19272354245185852,0.5834144353866577,0.691805899143219,0.22574514150619507,0.6045364737510681,0.32873465895136167,0.35075958169344257,0.32,0.33544304966926575,0.36754176020622253,0.3323455566355997
seq0014__left_0053,seq0014,0.5480377078056335,3.0163629055023193,7.523956298828125,4.220992565155029,0.7432388067245483,0.14580956101417542,0.5192391872406006,0.6570599675178528,0.17199581861495972,0.6748849153518677,0.27412923409680273,0.2893361380344478,0.32,0.24242424964904785,0.35876041650772095,0.27097206285554437
seq0014__left_0057,seq0014,0.5012218952178955,2.7321360111236572,7.246374130249023,3.8902359008789062,0.6465501189231873,0.167334645986557,0.5752936601638794,0.6889829635620117,0.19627168774604797,0.5907297730445862,0.29464628805344806,0.3275022288917109,0.32,0.29797297716140747,0.3635280132293701,0.2941572049098515
seq0014__left_0061,seq0014,0.48796677589416504,2.5882604122161865,7.150548934936523,3.8274710178375244,0.6289127469062805,0.19804534316062927,0.5823965072631836,0.7005952000617981,0.18910470604896545,0.566447377204895,0.2835485921691205,0.31566651170592397,0.04,0.1899561882019043,0.9333333373069763,0.28353739812441914
seq0014__left_0065,seq0014,0.4681827127933502,2.5049474239349365,7.055030822753906,3.7021842002868652,0.5897126197814941,0.2339039444923401,0.5999405384063721,0.70969158411026,0.20054559409618378,0.5465307235717773,0.2934220401809954,0.3251507579258676,0.32,0.30948904156684875,0.3424820899963379,0.2987761350816286
seq0014__left_0069,seq0014,0.5047715306282043,2.625504970550537,7.223315715789795,3.824625015258789,0.6356654763221741,0.14384135603904724,0.5521583557128906,0.6872051358222961,0.18142949044704437,0.5749506950378418,0.2758216400553079,0.32542921048881485,0.32,0.31574803590774536,0.33572283387184143,0.288129762026577
seq0014__left_0073,seq0014,0.4930088222026825,2.49491548538208,7.077054977416992,3.667386054992676,0.6047549843788147,0.16699159145355225,0.5821717381477356,0.7025768756866455,0.20952779054641724,0.5496710538864136,0.3034023623525958,0.3495866497635119,0.32,0.3088934123516083,0.40262842178344727,0.3213007009058141
seq0014__left_0077,seq0014,0.4930006265640259,2.588716506958008,7.253661632537842,3.6227595806121826,0.5991400480270386,0.17060452699661255,0.5818912982940674,0.7062041759490967,0.19084899127483368,0.5009868144989014,0.2764032372744169,0.32797944746135593,0.04,0.20062996447086334,0.8979540467262268,0.2839815011065002
seq0014__left_0081,seq0014,0.48004430532455444,2.462827444076538,7.236841201782227,3.3666749000549316,0.5432184934616089,0.17070920765399933,0.5905319452285767,0.7104081511497498,0.18858374655246735,0.4819079041481018,0.2710846524711817,0.3407002888677685,0.04,0.20978035032749176,0.9063131213188171,0.2798843633554105
seq0014__left_0085,seq0014,0.5022931694984436,2.565662384033203,7.171771049499512,3.4390347003936768,0.5755636692047119,0.1706889420747757,0.5686244964599609,0.6804104447364807,0.2057376354932785,0.48405128717422485,0.2887479459530457,0.34870870369655327,0.04,0.2154996544122696,0.913185715675354,0.29150052991899494
seq0014__left_0089,seq0014,0.5194904208183289,2.7375385761260986,7.426617622375488,3.854233980178833,0.6587328910827637,0.15583530068397522,0.5510912537574768,0.6928325891494751,0.18128272891044617,0.567105233669281,0.27474088168009875,0.3199796425112087,0.04,0.19321125745773315,0.930478572845459,0.2737555765229656
seq0014__left_0093,seq0014,0.4303438067436218,2.1886565685272217,7.031014442443848,2.8718748092651367,0.4326239228248596,0.27644896507263184,0.6236231923103333,0.7261044383049011,0.22632423043251038,0.37915006279945374,0.28345000651794555,0.38057789607345577,0.04,0.24848739802837372,0.8124684691429138,0.3131390886526897
seq0014__left_0097,seq0014,0.6890609264373779,4.196889400482178,8.656526565551758,6.7069993019104,1.4982789754867554,0.10823188722133636,0.2619503140449524,0.5754784941673279,0.17781689763069153,0.24159401655197144,0.20485636904861118,0.3533271632599778,0.02,0.2146921008825302,0.9973639845848083,0.24483546568696524
seq0014__left_0101,seq0014,0.787298858165741,6.00806999206543,10.409327507019043,7.61030912399292,1.8198914527893066,0.0760648250579834,0.2749400734901428,0.5209074020385742,0.12854710221290588,0.16795367002487183,0.14563171235456937,0.24575285470116365,0.02,0.1413845717906952,0.9386587142944336,0.16616568302585574
seq0014__left_0105,seq0014,0.37017983198165894,2.716212272644043,8.319076538085938,3.2563281059265137,0.4377410113811493,0.4623070955276489,0.7634896636009216,0.8458729386329651,0.21317259967327118,0.30796778202056885,0.25194859203025355,0.26246361488593795,0.06,0.20430107414722443,0.366923063993454,0.22905212397191102
